abbr;time;tre200h0;tre200hn;tre200hx;rre150h0;sre000h0;fkl010h0
BAS;201701181600;-2.2;-2.3;-2.1;0.0;0;5.4
BAS;201701181700;-2.2;-2.2;-2.1;0.0;0;5.6
BAS;201701181800;-2.2;-2.2;-2.1;0.0;0;5.0
BAS;201701181900;-2.2;-2.3;-2.2;0.0;0;5.0
BAS;201701182000;-2.5;-2.6;-2.3;0.0;0;4.9
BAS;201701182100;-2.7;-2.7;-2.6;0.0;0;5.2
BAS;201701182200;-2.8;-2.8;-2.8;0.0;0;5.1
BAS;201701182300;-2.8;-2.9;-2.8;0.0;0;5.9
BAS;201701190000;-2.9;-3.0;-2.9;0.0;0;5.1
BAS;201701190100;-3.3;-4.1;-3.0;0.0;0;3.6
BAS;201701190200;-3.1;-3.2;-3.0;0.0;0;4.0
BAS;201701190300;-5.4;-6.5;-3.2;0.0;0;2.7
BAS;201701190400;-6.6;-6.7;-6.4;0.0;0;2.3
BAS;201701190500;-6.6;-6.7;-6.5;0.0;0;1.9
BAS;201701190600;-6.5;-6.6;-6.4;0.0;0;1.7
BAS;201701190700;-6.8;-6.9;-6.7;0.0;0;2.2
BAS;201701190800;-6.9;-7.1;-6.7;0.0;0;2.0
BAS;201701190900;-6.5;-6.6;-6.3;0.0;0;2.0
BAS;201701191000;-5.9;-6.2;-5.5;0.0;0;1.6
BAS;201701191100;-5.1;-5.5;-4.8;0.0;0;1.2
BAS;201701191200;-3.5;-5.0;-2.8;0.0;0;1.9
BAS;201701191300;-2.9;-3.0;-2.8;0.0;1;2.6
BAS;201701191400;-2.9;-3.0;-2.7;0.0;2;3.0
BAS;201701191500;-3.1;-3.2;-2.9;0.0;0;3.2
BAS;201701191600;-3.2;-3.3;-3.2;0.0;0;2.8
BAS;201701191700;-3.3;-3.3;-3.2;0.0;0;2.6
BAS;201701191800;-3.4;-3.5;-3.3;0.0;0;3.9
BAS;201701191900;-3.7;-3.8;-3.5;0.0;0;4.9
BAS;201701192000;-3.9;-4.1;-3.8;0.0;0;4.3
BAS;201701192100;-4.1;-4.2;-4.1;0.0;0;4.4
BAS;201701192200;-4.0;-4.0;-4.0;0.0;0;4.0
BAS;201701192300;-4.1;-4.2;-4.0;0.0;0;4.3
BAS;201701200000;-4.4;-4.5;-4.3;0.0;0;3.8
BAS;201701200100;-4.4;-4.6;-4.3;0.0;0;3.9
BAS;201701200200;-4.3;-4.4;-4.3;0.0;0;4.3
BAS;201701200300;-4.4;-4.4;-4.4;0.0;0;4.4
BAS;201701200400;-4.5;-4.5;-4.4;0.0;0;4.5
BAS;201701200500;-4.6;-4.7;-4.6;0.0;0;4.7
BAS;201701200600;-4.8;-4.8;-4.6;0.0;0;3.6
BAS;201701200700;-4.7;-4.8;-4.6;0.0;0;3.7
BAS;201701200800;-4.8;-4.8;-4.6;0.0;0;3.4
BAS;201701200900;-4.6;-4.7;-4.5;0.0;0;4.4
BAS;201701201000;-4.0;-4.4;-3.6;0.0;37;4.4
BAS;201701201100;-3.3;-3.5;-3.0;0.0;60;4.5
BAS;201701201200;-2.8;-3.1;-2.5;0.0;60;4.3
BAS;201701201300;-2.6;-2.7;-2.5;0.0;60;4.2
BAS;201701201400;-2.9;-3.2;-2.6;0.0;60;5.0
BAS;201701201500;-3.4;-3.8;-3.2;0.0;46;4.4
BAS;201701201600;-4.1;-4.4;-3.9;0.0;0;4.0
BAS;201701201700;-4.6;-4.8;-4.4;0.0;0;3.2
BAS;201701201800;-5.0;-5.2;-4.8;0.0;0;3.4
BAS;201701201900;-5.3;-5.4;-5.1;0.0;0;3.6
BAS;201701202000;-5.6;-5.8;-5.4;0.0;0;3.5
BAS;201701202100;-5.7;-5.9;-5.6;0.0;0;3.5
BAS;201701202200;-5.7;-6.0;-5.6;0.0;0;3.6
BAS;201701202300;-5.8;-5.9;-5.7;0.0;0;4.4
BAS;201701210000;-6.1;-6.3;-6.0;0.0;0;3.3
BAS;201701210100;-5.9;-6.0;-5.9;0.0;0;3.5
BAS;201701210200;-6.2;-6.3;-6.1;0.0;0;3.4
BAS;201701210300;-6.2;-6.3;-6.1;0.0;0;3.6
BAS;201701210400;-6.2;-6.3;-6.1;0.0;0;3.1
BAS;201701210500;-6.3;-6.4;-6.2;0.0;0;3.3
BAS;201701210600;-6.5;-6.8;-6.2;0.0;0;2.6
BAS;201701210700;-6.3;-6.5;-6.2;0.0;0;3.3
BAS;201701210800;-6.4;-7.7;-5.5;0.0;27;1.8
BAS;201701210900;-4.8;-5.1;-4.3;0.0;60;4.5
BAS;201701211000;-3.5;-4.1;-3.1;0.0;60;3.9
BAS;201701211100;-2.6;-3.1;-2.4;0.0;60;3.4
BAS;201701211200;-1.8;-2.4;-1.4;0.0;60;3.1
BAS;201701211300;-1.2;-1.4;-1.1;0.0;60;2.7
BAS;201701211400;-1.5;-1.7;-1.3;0.0;60;2.8
BAS;201701211500;-1.9;-2.4;-1.6;0.0;59;2.5
BAS;201701211600;-3.2;-3.6;-2.7;0.0;1;2.7
BAS;201701211700;-4.0;-4.3;-3.7;0.0;0;2.7
BAS;201701211800;-4.6;-4.7;-4.4;0.0;0;2.6
BAS;201701211900;-5.0;-5.3;-4.8;0.0;0;2.6
BAS;201701212000;-5.5;-5.6;-5.3;0.0;0;3.3
BAS;201701212100;-5.7;-5.9;-5.5;0.0;0;3.1
BAS;201701212200;-5.8;-5.9;-5.7;0.0;0;3.2
BAS;201701212300;-6.0;-6.1;-5.8;0.0;0;3.4
BAS;201701220000;-6.1;-6.3;-5.9;0.0;0;2.1
BAS;201701220100;-6.0;-6.2;-5.9;0.0;0;3.0
BAS;201701220200;-6.0;-6.1;-5.8;0.0;0;3.0
BAS;201701220300;-6.3;-6.7;-6.0;0.0;0;2.1
BAS;201701220400;-6.4;-6.6;-6.3;0.0;0;2.0
BAS;201701220500;-8.5;-9.3;-6.6;0.0;0;0.8
BAS;201701220600;-7.8;-9.4;-6.8;0.0;0;1.3
BAS;201701220700;-6.9;-7.4;-6.5;0.0;0;2.1
BAS;201701220800;-6.3;-7.3;-5.9;0.0;14;2.5
BAS;201701220900;-5.0;-5.6;-4.5;0.0;60;2.9
BAS;201701221000;-3.8;-4.3;-3.4;0.0;60;3.2
BAS;201701221100;-2.7;-3.1;-2.4;0.0;60;1.9
BAS;201701221200;-2.1;-2.5;-1.7;0.0;60;1.5
BAS;201701221300;-1.4;-1.6;-1.3;0.0;60;1.8
BAS;201701221400;-1.6;-1.9;-1.5;0.0;60;2.2
BAS;201701221500;-2.3;-2.7;-1.8;0.0;40;2.4
BAS;201701221600;-3.5;-3.8;-2.9;0.0;0;2.7
BAS;201701221700;-4.1;-4.4;-3.9;0.0;0;2.3
BAS;201701221800;-4.5;-4.7;-4.4;0.0;0;2.6
BAS;201701221900;-4.9;-5.1;-4.8;0.0;0;2.1
BAS;201701222000;-5.3;-5.4;-5.2;0.0;0;2.4
BAS;201701222100;-5.6;-5.7;-5.6;0.0;0;2.9
BAS;201701222200;-5.9;-6.2;-5.8;0.0;0;2.3
BAS;201701222300;-6.9;-7.2;-6.1;0.0;0;1.1
BAS;201701230000;-6.5;-6.9;-6.1;0.0;0;0.9
BAS;201701230100;-7.2;-7.4;-7.0;0.0;0;0.8
BAS;201701230200;-6.9;-7.0;-6.8;0.0;0;0.9
BAS;201701230300;-7.3;-7.8;-6.9;0.0;0;0.8
BAS;201701230400;-7.6;-7.7;-7.4;0.0;0;1.1
BAS;201701230500;-7.2;-7.3;-7.0;0.0;0;0.9
BAS;201701230600;-7.2;-7.3;-7.2;0.0;0;1.3
BAS;201701230700;-7.5;-7.7;-7.4;0.0;0;1.3
BAS;201701230800;-7.4;-7.5;-7.2;0.0;0;1.1
BAS;201701230900;-7.3;-7.5;-7.1;0.0;0;1.0
BAS;201701231000;-6.9;-7.2;-6.7;0.0;0;1.2
BAS;201701231100;-6.5;-6.8;-6.2;0.0;0;0.6
BAS;201701231200;-5.8;-6.0;-5.5;0.0;0;0.6
BAS;201701231300;-5.0;-5.3;-4.7;0.0;0;0.8
BAS;201701231400;-5.3;-5.6;-4.9;0.0;0;1.2
BAS;201701231500;-6.0;-6.2;-5.8;0.0;0;1.3
BAS;201701231600;-6.5;-6.6;-6.3;0.0;0;1.2
BAS;201701231700;-6.5;-6.8;-6.4;0.0;0;1.0
BAS;201701231800;-6.3;-6.5;-6.1;0.0;0;1.3
BAS;201701231900;-6.3;-6.5;-6.2;0.0;0;1.0
BAS;201701232000;-6.6;-6.7;-6.3;0.0;0;0.8
BAS;201701232100;-6.8;-7.0;-6.7;0.0;0;0.8
BAS;201701232200;-6.9;-7.0;-6.8;0.0;0;1.1
BAS;201701232300;-6.8;-7.0;-6.8;0.0;0;0.5
BAS;201701240000;-6.6;-6.9;-6.4;0.0;0;0.8
BAS;201701240100;-6.5;-6.7;-6.3;0.0;0;1.2
BAS;201701240200;-6.9;-7.0;-6.8;0.0;0;1.0
BAS;201701240300;-6.7;-6.9;-6.6;0.0;0;1.0
BAS;201701240400;-6.9;-7.1;-6.7;0.0;0;1.3
BAS;201701240500;-7.2;-7.4;-7.1;0.0;0;2.0
BAS;201701240600;-7.3;-7.4;-7.2;0.0;0;1.4
BAS;201701240700;-7.2;-7.3;-7.1;0.0;0;2.1
BAS;201701240800;-7.4;-7.5;-7.3;0.0;0;2.5
BAS;201701240900;-7.3;-7.5;-7.0;0.0;0;1.8
BAS;201701241000;-6.8;-7.0;-6.7;0.0;0;1.2
BAS;201701241100;-6.5;-6.8;-6.3;0.0;0;0.7
BAS;201701241200;-6.4;-6.5;-6.2;0.0;0;0.7
BAS;201701241300;-6.2;-6.3;-5.9;0.0;0;0.7
BAS;201701241400;-5.9;-6.0;-5.8;0.0;0;0.7
BAS;201701241500;-5.7;-5.8;-5.6;0.0;0;1.7
BAS;201701241600;-5.7;-5.8;-5.6;0.0;0;2.5
BAS;201701241700;-5.7;-5.7;-5.6;0.0;0;3.0
BAS;201701241800;-5.7;-5.8;-5.6;0.0;0;1.7
BAS;201701241900;-5.5;-5.7;-5.4;0.0;0;0.8
BAS;201701242000;-5.2;-5.3;-5.1;0.0;0;0.7
BAS;201701242100;-4.9;-5.1;-4.8;0.0;0;0.7
BAS;201701242200;-4.8;-4.9;-4.8;0.0;0;0.9
BAS;201701242300;-4.7;-4.8;-4.7;0.0;0;1.8
BAS;201701250000;-4.8;-4.9;-4.7;0.0;0;2.9
BAS;201701250100;-4.9;-5.0;-4.8;0.0;0;2.4
BAS;201701250200;-5.0;-5.0;-5.0;0.0;0;2.5
BAS;201701250300;-5.1;-5.1;-5.0;0.0;0;2.6
BAS;201701250400;-5.1;-5.2;-5.0;0.0;0;2.9
BAS;201701250500;-5.3;-5.3;-5.2;0.0;0;2.9
BAS;201701250600;-5.3;-5.4;-5.3;0.0;0;3.5
BAS;201701250700;-5.6;-5.7;-5.5;0.0;0;3.9
BAS;201701250800;-5.6;-5.7;-5.5;0.0;0;3.6
BAS;201701250900;-5.7;-5.8;-5.6;0.0;0;3.7
BAS;201701251000;-5.7;-5.8;-5.6;0.0;0;4.0
BAS;201701251100;-5.6;-5.8;-5.6;0.0;0;3.4
BAS;201701251200;-5.7;-5.8;-5.6;0.0;0;4.0
BAS;201701251300;-5.5;-5.6;-5.4;0.0;0;4.1
BAS;201701251400;-5.5;-5.5;-5.4;0.0;0;4.0
BAS;201701251500;-5.7;-5.7;-5.6;0.0;0;4.4
BAS;201701251600;-5.8;-5.9;-5.8;0.0;0;4.7
BAS;201701251700;-6.1;-6.2;-6.0;0.0;0;5.5
BAS;201701251800;-6.1;-6.1;-6.0;0.0;0;4.9
BAS;201701251900;-6.0;-6.0;-6.0;0.0;0;4.2
BAS;201701252000;-6.0;-6.2;-5.9;0.0;0;3.8
BAS;201701252100;-5.7;-5.8;-5.6;0.0;0;3.9
BAS;201701252200;-5.5;-5.6;-5.4;0.0;0;4.1
BAS;201701252300;-5.5;-5.6;-5.4;0.0;0;4.2
BAS;201701260000;-5.7;-5.8;-5.6;0.0;0;3.4
BAS;201701260100;-5.7;-5.9;-5.6;0.0;0;3.4
BAS;201701260200;-5.8;-5.9;-5.7;0.0;0;3.6
BAS;201701260300;-5.8;-5.9;-5.7;0.0;0;3.8
BAS;201701260400;-5.6;-5.8;-5.4;0.0;0;3.7
BAS;201701260500;-5.6;-5.7;-5.5;0.0;0;3.6
BAS;201701260600;-5.8;-5.8;-5.7;0.0;0;3.8
BAS;201701260700;-5.8;-5.8;-5.7;0.0;0;3.9
BAS;201701260800;-5.4;-5.7;-5.1;0.0;11;4.5
BAS;201701260900;-4.6;-4.9;-3.9;0.0;41;4.4
BAS;201701261000;-3.6;-3.7;-3.3;0.0;59;4.0
BAS;201701261100;-2.7;-3.1;-2.3;0.0;60;4.2
BAS;201701261200;-2.3;-2.5;-2.2;0.0;60;4.4
BAS;201701261300;-2.2;-2.2;-2.0;0.0;60;4.5
BAS;201701261400;-2.4;-2.7;-2.2;0.0;60;4.9
BAS;201701261500;-3.0;-3.3;-2.6;0.0;55;3.7
BAS;201701261600;-3.7;-3.9;-3.4;0.0;0;4.0
BAS;201701261700;-4.3;-4.4;-4.1;0.0;0;2.9
BAS;201701261800;-4.5;-4.6;-4.4;0.0;0;3.3
BAS;201701261900;-4.6;-4.7;-4.5;0.0;0;3.3
BAS;201701262000;-4.6;-4.7;-4.5;0.0;0;4.5
BAS;201701262100;-4.7;-4.8;-4.5;0.0;0;3.5
BAS;201701262200;-4.6;-4.7;-4.5;0.0;0;4.5
BAS;201701262300;-4.5;-4.7;-4.4;0.0;0;4.0
BAS;201701270000;-4.4;-4.8;-4.2;0.0;0;2.9
BAS;201701270100;-5.5;-6.3;-4.3;0.0;0;2.4
BAS;201701270200;-4.5;-5.0;-4.2;0.0;0;3.9
BAS;201701270300;-4.6;-5.4;-4.2;0.0;0;2.7
BAS;201701270400;-5.6;-6.1;-5.3;0.0;0;1.6
BAS;201701270500;-5.1;-5.2;-5.0;0.0;0;2.0
BAS;201701270600;-6.3;-7.8;-5.0;0.0;0;1.3
BAS;201701270700;-6.1;-8.0;-5.2;0.0;0;1.4
BAS;201701270800;-4.6;-5.1;-4.2;0.0;0;1.9
BAS;201701270900;-3.3;-3.9;-2.5;0.0;0;1.5
BAS;201701271000;-1.5;-2.4;-0.7;0.0;3;1.4
BAS;201701271100;0.1;-0.6;1.0;0.0;51;1.1
BAS;201701271200;1.4;1.0;1.8;0.0;60;1.1
BAS;201701271300;2.1;1.8;2.7;0.0;31;0.7
BAS;201701271400;2.7;2.4;2.8;0.0;0;0.5
BAS;201701271500;2.8;2.7;2.8;0.0;2;0.5
BAS;201701271600;1.3;0.7;2.2;0.0;0;0.8
BAS;201701271700;0.3;-0.5;0.9;0.0;0;0.3
BAS;201701271800;-0.7;-1.0;-0.3;0.0;0;0.7
BAS;201701271900;-1.7;-1.9;-1.3;0.0;0;0.9
BAS;201701272000;-2.2;-2.6;-1.8;0.0;0;0.5
BAS;201701272100;-2.5;-2.7;-2.4;0.0;0;0.4
BAS;201701272200;-2.2;-2.7;-1.8;0.0;0;0.7
BAS;201701272300;-1.8;-2.0;-1.6;0.0;0;1.3
BAS;201701280000;-3.1;-3.6;-2.7;0.0;0;0.6
BAS;201701280100;-3.6;-4.0;-3.3;0.0;0;0.8
BAS;201701280200;-3.6;-4.6;-3.0;0.0;0;0.8
BAS;201701280300;-3.1;-4.6;-2.3;0.0;0;0.9
BAS;201701280400;-4.1;-5.0;-3.3;0.0;0;0.5
BAS;201701280500;-2.0;-2.6;-1.5;0.0;0;1.8
BAS;201701280600;-1.6;-1.8;-1.5;0.0;0;3.0
BAS;201701280700;-1.7;-1.8;-1.6;0.0;0;3.7
BAS;201701280800;-1.3;-1.6;-0.9;0.0;0;3.2
BAS;201701280900;-0.4;-0.7;-0.1;0.0;0;2.5
BAS;201701281000;0.7;0.2;1.2;0.0;0;1.8
BAS;201701281100;2.1;1.3;3.0;0.0;11;1.3
BAS;201701281200;3.6;3.1;4.1;0.0;60;0.8
BAS;201701281300;4.0;3.8;4.2;0.0;42;0.7
BAS;201701281400;4.2;4.0;4.3;0.0;0;0.5
BAS;201701281500;4.0;3.6;4.3;0.0;2;0.6
BAS;201701281600;3.3;2.7;3.8;0.0;0;0.6
BAS;201701281700;1.9;1.2;2.7;0.0;0;1.6
BAS;201701281800;1.0;0.7;1.3;0.0;0;1.2
BAS;201701281900;-0.1;-0.7;0.5;0.0;0;1.0
BAS;201701282000;0.9;0.6;1.3;0.0;0;1.1
BAS;201701282100;0.3;0.0;0.6;0.0;0;1.8
BAS;201701282200;0.3;-0.2;0.5;0.0;0;1.9
BAS;201701282300;-0.2;-0.6;0.0;0.0;0;1.7
BAS;201701290000;-0.6;-1.1;-0.3;0.0;0;2.1
BAS;201701290100;-1.0;-1.1;-0.9;0.0;0;2.4
BAS;201701290200;-1.1;-1.1;-0.9;0.0;0;2.5
BAS;201701290300;-1.3;-1.5;-1.0;0.0;0;2.4
BAS;201701290400;-1.6;-1.8;-1.4;0.0;0;2.3
BAS;201701290500;-1.3;-1.7;-1.0;0.0;0;2.6
BAS;201701290600;-0.8;-1.0;-0.6;0.0;0;3.1
BAS;201701290700;-0.5;-0.8;-0.4;0.0;0;2.3
BAS;201701290800;0.1;-0.4;0.7;0.0;4;2.4
BAS;201701290900;1.3;0.8;2.0;0.0;16;1.8
BAS;201701291000;2.5;2.2;3.0;0.0;8;1.7
BAS;201701291100;4.1;3.1;5.1;0.0;10;1.8
BAS;201701291200;5.8;5.3;6.2;0.0;20;1.2
BAS;201701291300;6.9;6.3;7.3;0.0;27;0.9
BAS;201701291400;7.8;7.6;8.1;0.0;53;0.5
BAS;201701291500;7.9;7.5;8.3;0.0;22;0.7
BAS;201701291600;6.5;6.0;7.7;0.0;0;0.6
BAS;201701291700;4.3;3.2;5.3;0.0;0;0.9
BAS;201701291800;3.8;3.3;4.8;0.0;0;1.6
BAS;201701291900;2.8;2.2;3.5;0.0;0;1.7
BAS;201701292000;2.1;1.9;2.2;0.0;0;2.9
BAS;201701292100;2.2;1.9;2.4;0.0;0;3.3
BAS;201701292200;2.4;2.1;2.7;0.0;0;3.3
BAS;201701292300;1.7;1.5;1.8;0.0;0;3.4
BAS;201701300000;1.3;1.1;1.5;0.0;0;3.4
BAS;201701300100;1.0;0.9;1.2;0.0;0;3.6
BAS;201701300200;1.1;0.9;1.4;0.0;0;3.6
BAS;201701300300;1.4;1.2;1.5;0.0;0;3.9
BAS;201701300400;1.4;1.2;1.7;0.0;0;3.7
BAS;201701300500;1.4;1.2;1.5;0.0;0;4.0
BAS;201701300600;1.8;1.7;1.9;0.0;0;3.8
BAS;201701300700;2.2;1.9;2.5;0.0;0;2.9
BAS;201701300800;2.8;2.6;2.9;0.0;0;3.1
BAS;201701300900;3.3;2.9;3.6;0.0;0;3.8
BAS;201701301000;3.6;3.5;3.7;0.0;0;2.2
BAS;201701301100;4.1;3.6;4.4;0.0;0;2.3
BAS;201701301200;4.1;4.0;4.3;0.0;0;1.5
BAS;201701301300;3.9;3.8;3.9;0.0;0;2.2
BAS;201701301400;4.1;3.9;4.2;0.0;0;1.6
BAS;201701301500;4.0;3.8;4.1;0.0;0;1.4
BAS;201701301600;3.8;3.7;4.0;0.1;0;0.8
BAS;201701301700;3.3;3.2;3.5;0.7;0;1.6
BAS;201701301800;3.3;3.2;3.5;0.5;0;1.3
BAS;201701301900;3.4;3.3;3.5;0.2;0;2.0
BAS;201701302000;3.4;3.2;3.6;0.3;0;1.2
BAS;201701302100;3.5;3.4;3.6;0.0;0;1.0
BAS;201701302200;3.6;3.5;3.6;0.0;0;1.7
BAS;201701302300;3.7;3.6;4.0;0.0;0;2.2
BAS;201701310000;3.8;3.6;3.9;0.0;0;2.2
BAS;201701310100;3.8;3.6;3.9;0.0;0;1.5
BAS;201701310200;3.9;3.6;4.4;0.1;0;1.5
BAS;201701310300;4.1;3.6;4.4;0.1;0;1.2
BAS;201701310400;4.1;4.0;4.2;0.0;0;1.3
BAS;201701310500;4.4;4.2;4.5;0.0;0;1.8
BAS;201701310600;4.6;4.6;4.7;0.0;0;2.1
BAS;201701310700;4.8;4.5;5.1;0.0;0;1.1
BAS;201701310800;4.9;4.8;5.0;0.1;0;1.3
BAS;201701310900;5.2;4.9;5.7;0.1;0;1.2
BAS;201701311000;5.8;5.8;5.9;0.0;0;1.4
BAS;201701311100;5.9;5.8;6.0;0.0;0;1.3
BAS;201701311200;6.3;6.0;6.4;0.7;0;0.7
BAS;201701311300;6.3;6.0;6.5;0.7;0;0.9
BAS;201701311400;6.3;6.2;6.4;2.2;0;0.6
BAS;201701311500;6.4;6.3;6.5;2.3;0;0.8
BAS;201701311600;6.3;6.1;6.4;2.3;0;0.6
BAS;201701311700;6.4;5.9;6.6;1.7;0;0.6
BAS;201701311800;6.4;6.1;6.6;2.1;0;0.6
BAS;201701311900;6.5;6.2;6.7;1.5;0;0.8
BAS;201701312000;6.1;5.9;6.4;1.3;0;0.5
BAS;201701312100;6.0;5.8;6.2;1.3;0;0.4
BAS;201701312200;5.3;4.1;6.4;0.6;0;1.5
BAS;201701312300;3.8;3.6;4.0;0.5;0;1.6
BAS;201702010000;3.4;3.2;3.6;0.1;0;0.9
BAS;201702010100;2.9;2.7;3.2;0.2;0;1.0
BAS;201702010200;2.7;2.6;2.8;0.5;0;0.9
BAS;201702010300;2.6;2.5;2.6;1.0;0;0.6
BAS;201702010400;2.5;2.3;2.6;1.0;0;0.7
BAS;201702010500;2.3;2.2;2.4;0.1;0;1.0
BAS;201702010600;2.2;2.1;2.3;0.0;0;0.4
BAS;201702010700;2.3;2.2;2.4;0.0;0;0.4
BAS;201702010800;2.6;2.4;2.9;0.0;0;0.2
BAS;201702010900;3.4;3.0;4.0;0.2;0;0.3
BAS;201702011000;4.9;4.2;5.7;0.0;0;1.1
BAS;201702011100;7.1;6.2;8.3;0.0;43;1.0
BAS;201702011200;9.3;8.2;10.2;0.0;60;0.6
BAS;201702011300;10.5;10.1;10.7;0.0;60;0.8
BAS;201702011400;10.8;9.9;11.1;0.0;60;1.1
BAS;201702011500;7.2;5.1;9.5;0.0;38;1.6
BAS;201702011600;4.6;4.4;4.8;0.0;0;0.8
BAS;201702011700;3.9;3.3;4.5;0.0;0;0.5
BAS;201702011800;4.3;3.3;5.7;0.0;0;0.9
BAS;201702011900;6.3;5.6;6.7;0.0;0;2.3
BAS;201702012000;5.9;3.8;6.6;0.0;0;2.1
BAS;201702012100;6.3;6.1;6.4;0.0;0;1.9
BAS;201702012200;6.1;5.9;6.2;0.0;0;2.0
BAS;201702012300;6.0;5.8;6.1;0.0;0;2.7
BAS;201702020000;5.9;5.8;6.0;0.0;0;3.0
BAS;201702020100;5.3;4.5;5.9;0.0;0;2.0
BAS;201702020200;5.5;5.4;5.6;0.0;0;3.4
BAS;201702020300;5.0;4.8;5.3;0.0;0;2.8
BAS;201702020400;5.0;4.8;5.2;0.0;0;3.0
BAS;201702020500;4.7;4.7;4.8;0.0;0;3.7
BAS;201702020600;4.6;4.5;4.8;0.0;0;4.1
BAS;201702020700;4.6;4.5;4.6;0.0;0;3.5
BAS;201702020800;5.1;4.8;5.4;0.0;18;3.4
BAS;201702020900;5.8;5.2;6.6;0.0;60;2.9
BAS;201702021000;7.4;6.9;8.0;0.0;60;5.0
BAS;201702021100;8.5;7.9;9.3;0.0;41;4.4
BAS;201702021200;10.4;9.8;10.9;0.0;60;3.0
BAS;201702021300;11.1;10.6;11.5;0.0;60;2.8
BAS;201702021400;11.2;10.9;11.4;0.0;60;3.1
BAS;201702021500;10.2;9.7;10.6;0.0;24;3.7
BAS;201702021600;9.2;8.9;9.6;0.0;0;4.3
BAS;201702021700;8.3;7.8;8.7;0.0;0;3.7
BAS;201702021800;7.7;7.6;7.8;0.0;0;4.0
BAS;201702021900;7.4;7.2;7.6;0.0;0;4.4
BAS;201702022000;7.3;7.2;7.4;0.0;0;4.3
BAS;201702022100;7.2;6.9;7.3;0.0;0;4.1
BAS;201702022200;6.6;6.4;7.0;0.0;0;3.8
BAS;201702022300;6.2;6.0;6.4;0.0;0;3.3
BAS;201702030000;6.2;6.1;6.4;0.0;0;2.9
BAS;201702030100;6.0;5.8;6.1;0.0;0;2.4
BAS;201702030200;5.6;4.9;6.0;0.1;0;1.1
BAS;201702030300;5.1;4.7;5.5;0.1;0;0.9
BAS;201702030400;5.0;4.8;5.2;0.0;0;1.6
BAS;201702030500;4.8;4.5;5.1;0.0;0;0.5
BAS;201702030600;5.7;5.2;6.8;0.6;0;0.9
BAS;201702030700;5.4;5.2;5.7;0.0;0;1.0
BAS;201702030800;5.4;5.2;5.6;0.0;0;1.4
BAS;201702030900;6.4;5.8;7.1;0.0;3;1.3
BAS;201702031000;8.1;7.4;9.0;0.0;59;1.4
BAS;201702031100;9.8;9.4;10.1;0.0;53;1.5
BAS;201702031200;10.7;10.2;11.4;0.0;60;1.2
BAS;201702031300;11.1;10.8;11.3;0.0;60;2.9
BAS;201702031400;11.1;10.8;11.2;0.0;60;3.7
BAS;201702031500;11.0;10.3;11.3;0.0;48;3.0
BAS;201702031600;10.1;9.9;10.2;0.0;0;2.1
BAS;201702031700;10.1;9.5;10.7;0.0;0;3.1
BAS;201702031800;10.0;9.7;10.5;0.0;0;4.2
BAS;201702031900;9.4;9.2;9.6;0.0;0;5.3
BAS;201702032000;8.8;8.3;9.2;0.0;0;4.2
BAS;201702032100;8.1;7.1;8.8;0.0;0;3.5
BAS;201702032200;7.6;6.7;8.3;0.0;0;3.0
BAS;201702032300;5.9;4.9;6.6;0.0;0;1.5
BAS;201702040000;6.3;5.2;7.0;0.0;0;1.7
BAS;201702040100;5.8;5.1;6.7;0.0;0;1.6
BAS;201702040200;4.8;4.6;5.1;0.0;0;2.5
BAS;201702040300;4.0;3.7;4.5;0.0;0;2.9
BAS;201702040400;4.1;3.9;4.4;0.0;0;3.8
BAS;201702040500;4.7;4.5;4.9;0.0;0;3.8
BAS;201702040600;4.5;4.4;4.8;0.0;0;3.8
BAS;201702040700;5.1;4.6;5.2;0.0;0;3.0
BAS;201702040800;5.8;5.6;5.9;0.0;0;4.9
BAS;201702040900;5.6;5.5;5.8;0.2;0;2.2
BAS;201702041000;5.9;5.5;6.4;0.3;0;2.2
BAS;201702041100;7.2;6.2;8.3;0.0;16;3.4
BAS;201702041200;8.9;8.4;9.2;0.0;0;3.9
BAS;201702041300;8.4;8.2;8.9;0.0;0;6.9
BAS;201702041400;8.9;8.6;9.3;0.0;7;9.3
BAS;201702041500;8.4;7.9;8.9;0.0;0;9.1
BAS;201702041600;7.3;7.0;7.7;0.2;0;8.9
BAS;201702041700;7.4;7.1;7.7;0.0;0;6.6
BAS;201702041800;7.6;7.4;7.8;0.0;0;7.7
BAS;201702041900;7.6;7.3;7.8;0.0;0;6.1
BAS;201702042000;7.8;7.6;7.9;0.0;0;7.1
BAS;201702042100;7.3;7.2;7.6;0.0;0;6.2
BAS;201702042200;6.4;6.0;6.8;0.0;0;3.1
BAS;201702042300;4.8;3.2;5.9;0.0;0;1.5
BAS;201702050000;3.3;2.1;4.0;0.0;0;0.5
BAS;201702050100;3.8;3.3;4.4;0.0;0;1.7
BAS;201702050200;3.0;2.8;3.3;0.0;0;2.8
BAS;201702050300;2.9;2.7;3.0;0.0;0;3.4
BAS;201702050400;2.8;2.6;2.9;0.0;0;4.1
BAS;201702050500;3.1;2.8;3.5;0.0;0;4.8
BAS;201702050600;3.8;3.7;3.9;0.0;0;4.4
BAS;201702050700;3.7;3.3;4.2;0.6;0;2.7
BAS;201702050800;3.1;2.9;3.4;0.4;0;2.3
BAS;201702050900;3.6;3.4;4.0;0.0;0;2.3
BAS;201702051000;4.9;4.3;5.5;0.1;0;3.3
